kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_4.ptx 303 : 768 0 0 0 0 0 0 0 0 
_4.ptx 304 : 768 5504 0 0 0 0 0 0 0 
_4.ptx 305 : 768 7840 0 0 0 0 0 0 0 
_4.ptx 306 : 768 61088 0 0 0 57 24 0 0 
_4.ptx 307 : 768 3136 3072 0 0 0 0 0 0 
_4.ptx 308 : 768 4608 0 0 0 0 0 0 0 
_4.ptx 317 : 768 4640 0 0 0 0 0 0 0 
_4.ptx 318 : 768 4640 0 0 0 0 0 0 0 
_4.ptx 319 : 768 5376 0 0 0 0 0 0 0 
_4.ptx 320 : 768 0 0 0 0 0 0 0 0 
_4.ptx 321 : 768 4640 0 0 0 0 0 0 0 
_4.ptx 322 : 768 5376 0 0 0 0 0 0 0 
_4.ptx 323 : 768 5504 0 0 0 0 0 0 0 
_4.ptx 324 : 768 5504 0 0 0 0 0 0 0 
_4.ptx 325 : 768 7840 0 0 0 0 0 0 0 
_4.ptx 326 : 768 5568 0 0 0 0 0 0 0 
_4.ptx 327 : 768 8608 0 0 0 0 0 0 0 
_4.ptx 328 : 768 5536 0 0 0 0 0 0 0 
_4.ptx 329 : 768 7712 0 0 0 0 0 0 0 
_4.ptx 330 : 768 6272 0 0 0 0 0 0 0 
_4.ptx 331 : 768 4800 0 0 0 0 0 0 0 
_4.ptx 332 : 768 5376 0 0 0 0 0 0 0 
_4.ptx 333 : 768 7712 0 0 0 0 0 0 0 
_4.ptx 334 : 768 5536 0 0 0 0 0 0 0 
_4.ptx 335 : 768 4896 0 0 0 0 0 0 0 
_4.ptx 336 : 768 5568 0 0 0 0 0 0 0 
_4.ptx 337 : 768 5472 0 0 0 0 0 0 0 
_4.ptx 338 : 768 302 0 0 0 0 0 0 18 
_4.ptx 339 : 720 4348 0 0 0 0 0 0 0 
_4.ptx 340 : 720 5072 0 0 0 0 0 0 0 
_4.ptx 341 : 720 7286 0 0 0 0 0 0 0 
_4.ptx 342 : 720 5162 0 0 0 0 0 0 0 
_4.ptx 343 : 720 7230 0 0 0 0 0 0 0 
_4.ptx 344 : 720 5098 0 0 0 0 0 0 0 
_4.ptx 345 : 720 7232 0 0 0 0 0 0 0 
_4.ptx 346 : 720 7230 0 0 0 0 0 0 0 
_4.ptx 347 : 720 0 0 0 0 0 0 0 0 
_4.ptx 348 : 720 7984 0 0 0 0 0 0 0 
_4.ptx 349 : 720 9480 0 0 0 0 0 0 0 
_4.ptx 350 : 720 5070 0 0 0 0 0 0 0 
_4.ptx 351 : 720 9512 0 0 0 0 0 0 0 
_4.ptx 352 : 720 7984 0 0 0 0 0 0 0 
_4.ptx 353 : 720 5040 0 0 0 0 0 0 0 
_4.ptx 354 : 720 5040 0 0 0 0 0 0 0 
_4.ptx 355 : 720 7984 0 0 0 0 0 0 0 
_4.ptx 356 : 720 5200 0 0 0 0 0 0 0 
