kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_1.ptx 1033 : 730100 12177806 0 0 0 0 0 0 0 
_1.ptx 1034 : 730100 5755059 0 0 0 0 0 0 0 
_1.ptx 1035 : 730100 8584310 0 0 0 0 0 0 0 
_1.ptx 1036 : 730100 5370877 0 0 0 0 0 0 0 
_1.ptx 1037 : 730100 0 0 0 0 0 0 0 0 
_1.ptx 1038 : 730100 0 0 0 0 0 0 0 0 
_1.ptx 1039 : 730100 12686666 0 0 0 0 0 0 0 
_1.ptx 1040 : 730100 8592477 0 0 0 0 0 0 0 
_1.ptx 1041 : 730100 5995567 0 0 0 0 0 0 0 
_1.ptx 1042 : 730100 8779180 0 0 0 0 0 0 0 
_1.ptx 1043 : 730100 0 0 0 0 0 0 0 0 
_1.ptx 1044 : 730100 0 0 0 0 0 0 0 0 
_1.ptx 1045 : 730100 12171043 0 0 0 0 0 0 0 
_1.ptx 1046 : 730100 8614538 0 0 0 0 0 0 0 
_1.ptx 1047 : 730100 6493608 0 0 0 0 0 0 0 
_1.ptx 1048 : 730100 1881546 0 0 0 0 0 0 0 
_1.ptx 1049 : 730100 8027446 0 0 0 0 0 0 0 
_1.ptx 1050 : 730100 5765510 0 0 0 0 0 0 0 
_1.ptx 1051 : 730100 7877895 0 0 0 0 0 0 0 
_1.ptx 1052 : 730100 4347421 0 0 0 0 0 0 0 
_1.ptx 1053 : 104300 5213021 0 3576 3576 0 0 0 0 
_1.ptx 1054 : 104300 1370524 0 0 0 0 0 0 0 
_1.ptx 1055 : 104300 1560396 0 0 0 0 0 0 0 
_1.ptx 1056 : 104300 827819 0 0 0 0 0 0 0 
_1.ptx 1057 : 104300 1566437 0 0 0 0 0 0 0 
_1.ptx 1058 : 104300 1200787 0 0 0 0 0 0 0 
_1.ptx 1059 : 104300 833184 0 0 0 0 0 0 0 
_1.ptx 1060 : 104300 1117997 0 0 0 0 0 0 0 
_1.ptx 1061 : 104300 1111659 0 0 0 0 0 0 0 
_1.ptx 1062 : 104300 5163939 325536 0 0 6721 3576 0 0 
_1.ptx 1064 : 104300 704220 0 0 0 0 0 0 0 
_1.ptx 811 : 140096 982080 0 0 0 0 0 0 0 
_1.ptx 812 : 140096 1096320 0 0 0 0 0 0 0 
_1.ptx 813 : 140096 1772528 0 0 0 0 0 0 0 
_1.ptx 814 : 140096 1576128 0 4776 4776 0 0 0 0 
_1.ptx 815 : 140096 1146240 0 0 0 0 0 0 0 
_1.ptx 816 : 140096 1020736 0 0 0 0 0 0 0 
_1.ptx 817 : 140096 1118128 0 0 0 0 0 0 0 
